,Id,Texto,Sentimento,Timestamp,Usuario,Plataforma,Hashtags,Retweets,Curtidas,Pais,Ano,Mes,Dia,Hora
715,720,Oferecer-se como voluntário em um evento de caridade local para retribuir à comunidade. Contribuindo para causas sociais.,Neutro,2023-10-13 12:30:00, CharityEventVolunteerHighSchool ,Instagram, #CommunityService #HighSchoolVolunteer ,20.0,39.0,Reino Unido,2023,10,13,12
716,721,Colaborar em um projeto de grupo para promover o trabalho em equipe e responsabilidades compartilhadas. Esforço do grupo em ação.,Neutro,2023-10-14 17:30:00, GroupProjectCollaborationHighSchool ,Facebook, #TeamSpirit #HighSchoolProjects ,18.0,35.0,EUA,2023,10,14,17
717,722,Participar de um clube de debate para aprimorar o pensamento crítico e as habilidades de comunicação. Engajamento intelectual em andamento.,Neutro,2023-10-15 20:45:00, DebateClubParticipationHighSchool ,Twitter, #DebateSkills #HighSchoolIntellect ,22.0,43.0,Canadá,2023,10,15,20
718,723,Comemorando o aniversário de um amigo com uma festa surpresa. Momentos de alegria e risadas por toda parte!,Feliz,2023-10-16 15:45:00, BirthdaySurpriseHighSchool ,Instagram, #SurpriseParty #HighSchoolCelebration ,27.0,52.0,Reino Unido,2023,10,16,15
719,724,Concluindo com sucesso um projeto de codificação desafiador. Emoção por superar obstáculos de codificação!,Feliz,2023-10-17 12:30:00, CodingSuccessHighSchool ,Twitter, #CodingTriumph #HighSchoolTech ,24.0,48.0,EUA,2023,10,17,12
720,725,Participar de um show de talentos da escola para apoiar os colegas. Aplaudindo os diversos talentos em exibição!,Feliz,2023-10-18 16:45:00, TalentShowSupportHighSchool ,Facebook, #TalentShow #HighSchoolEntertainment ,19.0,38.0,Canadá,2023,10,18,16
721,726,"Explorando uma nova trilha de caminhada com amigos no fim de semana. Natureza, risos e boas vibrações!",Feliz,2023-10-19 18:20:00, WeekendHikeHighSchool ,Instagram, #NatureAdventures #HighSchoolFriends ,21.0,42.0,Reino Unido,2023,10,19,18
722,727,Ganhar uma competição esportiva amistosa contra escolas rivais. Comemorações da vitória a todo vapor!,Feliz,2023-10-20 14:15:00, SportsVictoryHighSchool ,Twitter, #SportsTriumph #HighSchoolAthletics ,26.0,50.0,EUA,2023,10,20,14
723,728,Receber uma carta sincera de um amigo por correspondência de outro país. Conectando-se em todo o mundo!,Feliz,2023-10-21 17:30:00, PenPalConnectionHighSchool ,Facebook, #GlobalFriendship #HighSchoolCorrespondence ,23.0,45.0,Canadá,2023,10,21,17
724,729,Criando um lindo mural com outros entusiastas da arte. O poder da colaboração e da criatividade!,Feliz,2023-10-22 20:45:00, MuralCreationHighSchool ,Instagram, #ArtCollaboration #HighSchoolCreativity ,22.0,43.0,Reino Unido,2023,10,22,20
725,730,Participação em uma exposição de arte em toda a escola. Testemunhando a criatividade e espalhando vibrações positivas!,Feliz,2015-11-10 16:45:00, ArtExhibitionJoyHighSchool ,Instagram, #ArtisticExpression #HighSchoolCreativity ,23.0,44.0,EUA,2015,11,10,16
726,731,Alcançar um recorde pessoal em uma competição de atletismo. A emoção da vitória e do autoaperfeiçoamento!,Feliz,2016-09-14 12:30:00, TrackFieldSuccessHighSchool ,Twitter, #AthleticAchievement #HighSchoolSports ,26.0,51.0,Canadá,2016,9,14,12
727,732,Colaboração em projeto científico que recebeu reconhecimento em feira regional. A ciência triunfa e sorri!,Feliz,2017-08-18 18:20:00, ScienceProjectSuccessHighSchool ,Facebook, #ScienceFairWinner #HighSchoolScience ,20.0,39.0,Reino Unido,2017,8,18,18
728,733,"Participar de uma festa surpresa de aniversário organizada por amigos. Cercado de amor, risos e boa companhia!",Feliz,2018-06-22 14:15:00, BirthdayPartyJoyHighSchool ,Instagram, #SurpriseCelebration #HighSchoolFriendship ,25.0,48.0,EUA,2018,6,22,14
729,734,Angariação de fundos com sucesso para uma iniciativa de caridade escolar. A alegria de retribuir à comunidade!,Feliz,2019-04-05 17:30:00, CharityFundraisingTriumphHighSchool ,Twitter, #CommunityGiving #HighSchoolPhilanthropy ,22.0,42.0,Canadá,2019,4,5,17
730,735,"Participar de um festival multicultural, celebrando a diversidade com música, dança e comida deliciosa!",Feliz,2020-02-29 20:45:00, MulticulturalFestivalJoyHighSchool ,Facebook, #CulturalCelebration #HighSchoolUnity ,21.0,43.0,Reino Unido,2020,2,29,20
731,736,"Organizando um show de talentos virtual em tempos difíceis, trazendo sorrisos aos colegas!",Feliz,2020-11-15 15:15:00, VirtualTalentShowSuccessHighSchool ,Instagram, #VirtualEntertainment #HighSchoolPositivity ,24.0,47.0,EUA,2020,11,15,15
